nome_unidade;id_unidade;cep;logradouro;bairro;curso;resultado;resultado_motivo;distancia_media;distancia_minima;distancia_maxima
Jesus Bambino, Obras Sociais Sao Pedro Apostolo III;305;9850550;ESTRADA DOS ALVARENGAS;ASSUNCAO;CRECHE;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;5700;5700;5700
Jesus Bambino, Obras Sociais Sao Pedro Apostolo III;305;9852405;RUA MIL E UM;ALVARENGA;CRECHE;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;3045,454545;2900;3200
Futuro Feliz, Cei;339;9791320;RUA JEQUITIBA ROSA;MONTANHAO;CRECHE;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;1271,428571;1200;1300
El Elion Creche 2 Instituto Assistencial Edificando Vidas;341;9843690;RUA PARANAGUA;BATISTINI;CRECHE;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;346;250;700
El Elion Creche 2 Instituto Assistencial Edificando Vidas;341;9843725;RUA FLORESTAL;BATISTINI;CRECHE;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1671,428571;1600;1700
El Elion Creche 2 Instituto Assistencial Edificando Vidas;341;9843730;RUA PARAIBA;BATISTINI;CRECHE;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1710;1500;1800
Pedra de Carvalho, EMEB;441;9862040;RUA DR CURT;INDEPENDENCIA;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;800;750;850
ABASC 2;513;9822051;RUA JURUBEBA;JARDIM JUSSARA;CRECHE;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2875;2800;2900
Projeto Crianca 1, Associacao;520;9790530;AVENIDA JESUS DE NAZARETH;FERRAZOPOLIS;CRECHE;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;1042,857143;900;1200
Carmen Tabet De Oliveira, EMEB Profa.;36;9838090;RUA ANTONIO DA SILVA COSTA;CAPIVARI;FUND;DEFERIDO;ÁREA RURAL;4066,666667;3800;4200
Jose Ibiapino Franklin, EMEB;87;9836250;ESTRADA TAQUACETUBA;TAQUACETUBA;FUND;DEFERIDO;ÁREA RURAL;4918,181818;1900;8300
Jose Ibiapino Franklin, EMEB;87;9835700;ESTRADA DO MATARAZZO;SANTA CRUZ;FUND;DEFERIDO;ÁREA RURAL;1059,52381;650;3600
Projeto Crianca 1, Associacao;523;9725610;PASSAGEM MARIA ADELAIDE L QUELHAS;CENTRO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2680;1500;2800
;;;;CENTRO;;INDEFERIDO;;;;
;;;;RUDGE RAMOS;;INDEFERIDO;;;;
;;;;NOVA PETROPOLIS;;INDEFERIDO;;;;
